date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,Divaksin 4,source
04.20.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.20.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.21.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.22.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.23.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.24.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.25.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.26.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.27.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.28.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
04.29.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
04.30.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
05.01.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
05.01.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
05.01.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.01.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.01.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.01.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.02.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.02.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.03.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.03.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.04.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.04.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.04.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.04.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.04.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.05.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.06.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
05.06.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
05.06.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.06.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.06.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.06.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.06.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.07.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.07.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.07.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.07.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.08.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
05.08.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.09.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
05.09.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.09.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.09.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.09.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.09.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.09.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.09.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.09.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.09.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
05.10.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,children,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
05.11.2022,76,7603,SULAWESI BARAT,KAB. MAMASA,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
